0.0026406	0.0083898	0.074319	0.14324	0.013965	0.082281	0.283	0.012594	0.019178	0.063773	0.0078972	0.018547	0.076121	0.0048033	0.015359	0.045341	0.0035111	0.0038219	0.015811	0.0022693	0.0025577	0.013433	0.0026107	0.0018003	0.0026654	0.00073237	0.0012052	0.010055	0.0024416	0.0015497	0.0050624	0.0019339	0.00065008	0.0010765	0.00062746	0.00018171	0.0012013	0.00030147	5.5488e-05	0.0006216	0.00019136	6.5933e-05	0.0017076	0.00048495	2.2764e-05	0.0012547	0.00048384	2.8724e-05	5.1542e-05	4.8815e-05	7.2616e-05	7.5944e-05	7.3248e-05	0.00012317	7.2923e-05	5.2534e-05	0.00010456	0.00020702	5.3678e-05	7.2912e-05	0.00012609	0.00010273	0.00015786	8.732e-05
0.029976	0.052705	0.037373	0.071398	0.020245	0.02644	0.026636	0.026538	0.045464	0.072531	0.049845	0.05559	0.053287	0.07867	0.03135	0.036378	0.069632	0.046849	0.043138	0.067779	0.019987	0.07023	0.054245	0.10762	0.08989	0.084738	0.035637	0.12666	0.066138	0.056023	0.029926	0.036319	0.0097875	0.0090762	0.019892	0.020703	0.022557	0.027927	0.029456	0.031158	0.011468	0.025227	0.029283	0.033825	0.014807	0.022031	0.0081695	0.009239	0.0072164	0.0079753	0.0045885	0.0051022	0.0088377	0.0064382	0.0076829	0.0033619	0.0038722	0.0028861	0.0016238	0.0015163	0.0048656	0.0013963	0.0013572	0.00044576
0.30041	0.16793	0.058245	0.037215	0.035309	0.0096208	0.0067478	0.0030168	0.0080152	0.0069884	0.0047558	0.00098163	9.3698e-05	3.6733e-05	2.6823e-05	2.3118e-05	5.6146e-05	5.9976e-05	0.00014588	0.00024851	0.0010924	0.00096374	0.0012673	0.0011331	0.0005845	0.00016389	0.00018724	3.6762e-05	6.8474e-05	1.7175e-05	5.7728e-05	3.6223e-05	2.507e-05	2.4774e-05	1.972e-05	8.5424e-05	5.7799e-05	2.1649e-05	1.3626e-05	1.3125e-05	1.1032e-05	1.5233e-05	5.0548e-06	2.4005e-05	2.2458e-05	2.6317e-05	1.4799e-05	9.905e-06	2.2811e-05	1.2292e-05	1.202e-05	1.2908e-05	2.0379e-05	6.3837e-05	2.9505e-05	1.7851e-05	2.4991e-05	2.1899e-05	1.331e-05	2.2798e-05	1.9139e-05	1.8964e-05	2.5966e-05	2.2711e-05
0.0055777	0.14041	0.12035	0.11742	0.074361	0.1822	0.15369	0.15145	0.061086	0.022555	0.024102	0.0096859	0.013321	0.011796	0.007519	0.0098841	0.002781	0.0054815	0.0030355	0.0017399	0.0067664	0.001266	0.0024403	0.0069348	0.0034042	0.0023546	0.0011428	0.0018254	0.0020965	0.0042657	0.0036361	0.0011219	0.0015295	0.0016134	0.00086109	0.00049902	0.00031796	0.00035803	0.00015891	0.00012139	0.00033073	0.00028287	0.0005834	0.00085193	0.00030938	0.0001967	0.00014573	7.1004e-05	0.00010318	0.00016554	0.00011605	9.4956e-05	0.00018495	0.000243	0.00012737	0.00016393	5.3691e-05	8.4177e-05	0.00016563	0.00011912	0.00013553	7.7038e-05	0.00016902	0.000236
0.00018548	0.00054966	0.0036181	0.13774	0.25447	0.0059053	0.0017007	0.07525	0.081661	0.0023819	0.0025893	0.055245	0.039383	0.0011649	0.0017988	0.037383	0.019291	0.00017066	0.00042178	0.0047995	0.0020165	0.00043699	0.00048148	0.0023062	0.0005244	0.00019519	0.00012849	0.00079567	0.00016387	6.8459e-05	0.0004602	0.0023859	0.00013939	3.7152e-05	0.00061064	0.0019183	0.00015609	0.00024408	0.00015164	0.00038906	0.00019028	8.9299e-05	0.00043978	0.00053658	5.3427e-05	3.4512e-05	4.1719e-05	2.8063e-05	2.9244e-05	2.4347e-05	1.4741e-05	7.2137e-05	3.0541e-05	7.3375e-05	0.00011244	9.4835e-05	9.5929e-05	0.00011478	0.00015538	0.00015276	0.00010127	9.2461e-05	9.9982e-05	8.6735e-05
0.1488	0.186	0.014661	0.0069648	0.0022668	0.001562	0.002999	0.00087745	0.00078575	0.0011533	0.00040028	0.0002277	0.00041909	0.00013793	0.00011098	0.00013209	0.00015132	0.00016819	3.1724e-05	7.5736e-05	0.00015878	4.9501e-05	5.4038e-05	4.4317e-05	9.4087e-05	0.00012694	0.00020255	0.00010676	0.00030359	0.00022958	5.2369e-05	2.7241e-05	5.7506e-05	0.00010156	5.2479e-05	0.00014662	0.00015817	0.00015608	0.00010404	8.7822e-05	0.00012505	6.1288e-05	0.00016007	0.00016681	0.00029294	0.00012524	0.00036991	0.00010328	4.9403e-05	3.6758e-05	3.5411e-05	4.064e-05	7.3811e-05	8.2252e-05	3.9536e-05	2.3645e-05	5.6488e-05	0.00010405	0.00013545	1.6596e-05	3.8807e-05	0.00014772	0.00011014	0.00012389
0.028616	0.093188	0.034122	0.026623	0.032587	0.034068	0.045955	0.087845	0.0098087	0.024316	0.073779	0.021482	0.030882	0.06698	0.0088072	0.0088158	0.040701	0.10721	0.047321	0.051503	0.054854	0.040657	0.032351	0.062079	0.11948	0.098315	0.12265	0.063554	0.056707	0.033546	0.015497	0.014143	0.022673	0.0066971	0.013218	0.010598	0.058569	0.025121	0.020838	0.035298	0.028506	0.00954	0.015268	0.0085191	0.024032	0.025337	0.011013	0.011086	0.0056892	0.0067231	0.013027	0.0072351	0.012565	0.0013601	0.0025313	0.0027886	0.0072979	0.0031573	0.0050373	0.0046381	0.0018013	0.0012319	0.00098465	0.00067833
0.00048823	0.036257	0.086418	0.12484	0.22588	0.053584	0.077194	0.053921	0.059367	0.009637	0.0057952	0.033477	0.017034	0.016156	0.006286	0.023526	0.007095	0.0014826	0.00074527	0.0057234	0.00096365	0.0036378	0.0047376	0.011344	0.0044891	0.0040785	0.0034779	0.0040729	0.0028949	0.0059834	0.00091938	0.00013359	0.00044816	0.0006538	7.0006e-05	3.6262e-05	0.00051879	0.00026828	0.00030101	0.00050545	0.00063059	0.00044448	0.00067303	0.0002893	0.00028587	9.3697e-05	9.6455e-06	1.6057e-05	1.8466e-05	1.364e-05	1.963e-05	2.3502e-05	2.905e-05	2.1732e-05	1.7056e-05	2.3966e-05	2.9081e-05	2.2964e-05	2.4828e-05	7.1358e-05	2.4991e-05	3.4449e-05	4.1696e-05	2.8953e-05
0.38394	0.091305	0.014647	0.011768	0.0072823	0.0028991	0.0048687	0.0096463	0.0030958	0.0021554	0.0032988	0.00092219	0.00028744	9.3663e-05	0.00018294	0.00037916	0.00056761	0.00032914	8.9714e-05	0.00021479	0.00010251	9.2655e-05	0.00012092	5.6132e-05	0.00037306	0.00019713	7.7971e-05	5.3525e-05	2.8027e-05	2.984e-05	2.8518e-05	4.2453e-05	5.172e-05	1.4608e-05	4.1616e-05	2.8461e-05	4.4629e-05	2.5242e-05	5.0987e-05	3.2404e-05	3.9938e-05	2.4997e-05	2.5914e-05	7.0149e-05	1.8799e-05	2.0948e-05	4.8533e-05	2.0017e-05	2.5292e-05	3.4772e-05	3.2133e-05	6.1634e-05	5.7647e-05	6.4362e-05	7.3628e-05	9.7461e-05	0.00011855	4.3961e-05	9.0203e-05	5.7192e-05	6.121e-05	7.5032e-05	8.4301e-05	5.5004e-05
0.40012	0.16655	0.029824	0.0063655	0.0066656	0.012979	0.0037388	0.0091886	0.00566	0.0042034	0.0027983	0.00083682	0.00010886	9.4672e-05	0.00022045	0.00013452	0.00011295	6.1808e-05	0.00017379	9.3224e-05	0.00012982	0.00029907	0.00010779	0.00083629	0.00059693	0.00020113	0.00018775	0.00019593	0.00024554	0.00021381	0.00030807	4.7686e-05	2.6475e-05	1.0316e-05	2.1585e-05	2.3383e-05	4.2575e-05	4.5944e-05	1.7099e-05	1.6389e-05	2.8499e-05	2.3154e-05	5.4454e-05	6.4335e-05	1.4656e-05	1.5196e-05	3.267e-05	2.926e-05	2.2263e-05	3.5422e-05	4.5546e-05	4.4738e-05	8.0214e-05	5.6456e-05	3.33e-05	4.8958e-05	6.1373e-05	8.1725e-05	3.803e-05	4.3345e-05	4.4256e-05	6.6719e-05	2.0482e-05	6.3671e-05
